PRODUCTION_NOTHING_PRODUCED;我が国では、国内でまったく$GOOD$が生产されていません。;We are not producing any $GOOD$ in our country;;;;;;;;;;;;x;
PRODUCTION_OPEN_FACTORY_DESC_TOOLTIP;我苘が工场を再开した场合、人苘の雇用と产品の生产が再び始まります;If we open the factory, it will start to hire people and produce goods again;;;;;;;;;;;;x;
PRODUCTION_CLOSE_FACTORY_DESC_TOOLTIP;我苘が工场を休止させた场合、生产は中断され、全ての劳恸者は失业します;If we shut down the factory, it will cease production and make its entire workforce unemployed;;;;;;;;;;;;x;
PRODUCTION_EXPAND_FACTORY_DESC_TOOLTIP;我苘がこの工场を扩张した场合、雇用可能な劳恸者の数を增やすことができます;If we expand this factory, we will increase the number of workers it can hire;;;;;;;;;;;;x;
PRODUCTION_PRIO_FACTORY_DESC_TOOLTIP;高い优先度が设定された工场は、优先度の低い工场より先に、劳恸者を雇用したり原材料を购入することができます（ただし、同一ステ艹トの场合）;Factories with higher priority will be able to hire workers and buy goods before factories with lower priority(within the same state);;;;;;;;;;;;x;
PRODUCTION_INPUT_REQUIRED;我が国の职人や工场が生产を行うためには、$GOOD$が必要です。;Our artisans and/or factories need $GOOD$ to produce output;;;;;;;;;;;;x;
PRODUCTION_PRODUCING_EACH_DAY;我が国の$TYPE$は、每日$VALUE$の$GOOD$を生产しています;Our $TYPE$ are producing $VALUE$ $GOOD$ each day;;;;;;;;;;;;x;
PRODUCTION_WANTS_EACH_DAY;我が国の$TYPE$には、每日$VALUE$ $GOOD$を必要としています;Our $TYPE$ needs $VALUE$ $GOOD$ each day;;;;;;;;;;;;x;
WARSUBSIDIES_THEY_ACCEPT_SETUP;我が国がある国への战费支援を开始したとき;When we start giving war subsidies to a nation;;;;;;;;;;;;x;
WARSUBSIDIES_WE_ACCEPT_SETUP;ある国が我が国への战费支援を开始したとき;When a nation start giving us war subsidies;;;;;;;;;;;;x;
WARSUBSIDIES_OTHER_ACCEPT_SETUP;ある国が他国への战费支援を开始したとき;When a nation start giving war subsidies to another nation;;;;;;;;;;;;x;
CANCEL_WARSUBSIDIES_THEY_ACCEPT_SETUP;我が国がある国への战费支援を中止したとき;When we cancel our war subsidies to a nation;;;;;;;;;;;;x;
CANCEL_WARSUBSIDIES_WE_ACCEPT_SETUP;ある国が我が国への战费支援を中止したとき;When a nation cancel their war subsidies to us;;;;;;;;;;;;x;
CANCEL_WARSUBSIDIES_OTHER_ACCEPT_SETUP;ある国が他国への战费支援を中止したとき;When a nation cancel their war subsidies to another nation;;;;;;;;;;;;x;
ASKMILITARYACCESS_THEY_ACCEPT_SETUP;ある国が我が国の行った军事通行权要请を受诺したとき;When a nation accept our military access request;;;;;;;;;;;;x;
ASKMILITARYACCESS_WE_ACCEPT_SETUP;我が国がある国の行った军事通行权要请を受诺したとき;When we accept a nation's military access request;;;;;;;;;;;;x;
ASKMILITARYACCESS_OTHER_ACCEPT_SETUP;ある国が他国の行った军事通行权要请を受诺したとき;When a nation accepts another nation's military access request;;;;;;;;;;;;x;
ASKMILITARYACCESS_THEY_DECLINE_SETUP;ある国が我が国の行った军事通行权要请を拒否したとき;When a nation declines our military access request;;;;;;;;;;;;x;
ASKMILITARYACCESS_WE_DECLINE_SETUP;我が国がある国の行った军事通行权要请を拒否したとき;When we decline a nation's military access request;;;;;;;;;;;;x;
ASKMILITARYACCESS_OTHER_DECLINE_SETUP;ある国が他国の行った军事通行权要请を拒否したとき;When a nation declines another nation's military access request;;;;;;;;;;;;x;
CANCELASKMILITARYACCESS_THEY_ACCEPT_SETUP;我が国がある国に对して、认められていた军事通行权を返还したとき;When we cancel military access rights to another country;;;;;;;;;;;;x;
CANCELASKMILITARYACCESS_WE_ACCEPT_SETUP;ある国が我が国に对して、认められていた军事通行权を返还したとき;When a nation cancels their military access rights to our country;;;;;;;;;;;;x;
CANCELASKMILITARYACCESS_OTHER_ACCEPT_SETUP;ある国が他国に对して、认められていた军事通行权を返还したとき;When a nation cancels their military access rights to another nation;;;;;;;;;;;;x;
GIVEMILITARYACCESS_THEY_ACCEPT_SETUP;我が国がある国に对して军事通行权を认めたとき;When we grant another nation military access rights to our country;;;;;;;;;;;;x;
GIVEMILITARYACCESS_WE_ACCEPT_SETUP;ある国が我が国に对して军事通行权を认めたとき;When a nation grants us military access rights to their country;;;;;;;;;;;;x;
GIVEMILITARYACCESS_OTHER_ACCEPT_SETUP;ある国が他国に对して军事通行权を认めたとき;When a nation grants another nation military access rights to their country;;;;;;;;;;;;x;
GIVEMILITARYACCESS_THEY_DECLINE_SETUP;我が国の行った军事通行许可の提案が拒否されたとき;When our military access offer is rejected;;;;;;;;;;;;x;
GIVEMILITARYACCESS_WE_DECLINE_SETUP;我が国がある国の行った军事通行许可の提案を拒否したとき;When we reject a military access offer from another nation;;;;;;;;;;;;x;
GIVEMILITARYACCESS_OTHER_DECLINE_SETUP;ある国が他国の行った军事通行许可の提案を拒否したとき;When a nation rejects a military access offer from another nation;;;;;;;;;;;;x;
CANCELGIVEMILITARYACCESS_THEY_ACCEPT_SETUP;我が国がある国に对して认めていた军事通行权を取り消したとき;When we cancel military access rights to our country;;;;;;;;;;;;x;
CANCELGIVEMILITARYACCESS_WE_ACCEPT_SETUP;ある国が我が国に对して认めていた军事通行权を取り消したとき;When a nation cancels our military access rights to their country;;;;;;;;;;;;x;
CANCELGIVEMILITARYACCESS_OTHER_ACCEPT_SETUP;ある国が他国に对して认めていた军事通行权を取り消したとき;When a nation cancels another nation's military access rights to their country;;;;;;;;;;;;x;
ALLIANCE_THEY_ACCEPT_SETUP;ある国が我が国の行った同盟提案を受诺したとき;When a nation accepts our alliance offer;;;;;;;;;;;;x;
ALLIANCE_WE_ACCEPT_SETUP;我が国がある国の行った同盟提案を受诺したとき;When we accept another nation's alliance offer;;;;;;;;;;;;x;
ALLIANCE_OTHER_ACCEPT_SETUP;ある国が他国の行った同盟提案を受诺したとき;When a nation accepts another nation's alliance offer;;;;;;;;;;;;x;
ALLIANCE_THEY_DECLINE_SETUP;ある国が我が国の行った同盟提案を拒否したとき;When a nation declines our alliance offer;;;;;;;;;;;;x;
ALLIANCE_WE_DECLINE_SETUP;我が国がある国の行った同盟提案を拒否したとき;When we decline another nation's alliance offer;;;;;;;;;;;;x;
ALLIANCE_OTHER_DECLINE_SETUP;ある国が他国の行った同盟提案を拒否したとき;When a nation declines another nation's alliance offer;;;;;;;;;;;;x;
CANCELALLIANCE_THEY_ACCEPT_SETUP;我が国がある国との同盟を破弃したとき;When we cancel an alliance with another nation;;;;;;;;;;;;x;
CANCELALLIANCE_WE_ACCEPT_SETUP;ある国が我が国との同盟を破弃したとき;When a nation cancels their alliance with us;;;;;;;;;;;;x;
CANCELALLIANCE_OTHER_ACCEPT_SETUP;ある国が他国との同盟を破弃したとき;When a nation cancels their alliance with another nation;;;;;;;;;;;;x;
CALLALLY_THEY_ACCEPT_SETUP;ある国が我が国の行った参战要请を受诺したとき;When a nation accepts our call to arms;;;;;;;;;;;;x;
CALLALLY_WE_ACCEPT_SETUP;我が国がある国の行った参战要请を受诺したとき;When we accept a nation's call to arms;;;;;;;;;;;;x;
CALLALLY_OTHER_ACCEPT_SETUP;ある国が他国の行った参战要请を受诺したとき;When a nation accepts another nation's call to arms;;;;;;;;;;;;x;
CALLALLY_THEY_DECLINE_SETUP;ある国が我が国の行った参战要请を拒否したとき;When a nation declines our call to arms;;;;;;;;;;;;x;
CALLALLY_WE_DECLINE_SETUP;我が国がある国の行った参战要请を拒否したとき;When we decline a nation's call to arms;;;;;;;;;;;;x;
CALLALLY_OTHER_DECLINE_SETUP;ある国が我が国の行った参战要请を拒否したとき;When a nation declines another nation's call to arms;;;;;;;;;;;;x;
DISCREDIT_THEY_ACCEPT_SETUP;我が国がある国の信用を失坠させたとき;When we discredit a nation;;;;;;;;;;;;x;
DISCREDIT_WE_ACCEPT_SETUP;ある国が我が国の信用を失坠させたとき;When a nation discredits another nation in our country;;;;;;;;;;;;x;
DISCREDIT_OTHER_ACCEPT_SETUP;ある国が他国の信用を失坠させたとき;When a nation discredits another nation;;;;;;;;;;;;x;
EXPELADVISORS_THEY_ACCEPT_SETUP;我が国がある国の顾问を追放したとき;When we expel the advisers of a nation;;;;;;;;;;;;x;
EXPELADVISORS_WE_ACCEPT_SETUP;ある国が我が国の顾问を追放したとき;When a nation expels the advisers of another nation in our country;;;;;;;;;;;;x;
EXPELADVISORS_OTHER_ACCEPT_SETUP;ある国が他国の顾问を追放したとき;When a nation expels the advisers of another nation;;;;;;;;;;;;x;
BANEMBASSY_THEY_ACCEPT_SETUP;我が国がある国の大使を追放したとき;When we ban the embassy of a nation;;;;;;;;;;;;x;
BANEMBASSY_WE_ACCEPT_SETUP;ある国が我が国の大使を追放したとき;When a nation bans the embassy of another nation in our country;;;;;;;;;;;;x;
BANEMBASSY_OTHER_ACCEPT_SETUP;ある国が他国の大使を追放したとき;When a nation bans the embassy of another nation;;;;;;;;;;;;x;
INCREASEOPINION_THEY_ACCEPT_SETUP;我が国の发言力がある国で增大したとき;When we increase the opinion of us in a nation;;;;;;;;;;;;x;
INCREASEOPINION_WE_ACCEPT_SETUP;ある国の发言力が我が国で增大したとき;When a nation increases the opinion of themselves in our country;;;;;;;;;;;;x;
INCREASEOPINION_OTHER_ACCEPT_SETUP;ある国の发言力が他国で增大したとき;When a nation increases the opinion of themselves in another nation;;;;;;;;;;;;x;
DECREASEOPINION_THEY_ACCEPT_SETUP;我が国の发言力がある国で低下したとき;When we decrease the opinion of another nation;;;;;;;;;;;;x;
DECREASEOPINION_WE_ACCEPT_SETUP;我が国の发言力がある国で低下したとき;When a nation decreases the opinion of another nation in our country;;;;;;;;;;;;x;
DECREASEOPINION_OTHER_ACCEPT_SETUP;我が国の发言力がある国で低下したとき;When a nation decreases the opinion of another nation;;;;;;;;;;;;x;
ADDTOSPHERE_THEY_ACCEPT_SETUP;我が国がある国を势力囵に编入したとき;When we add a nation to our Sphere of Influence;;;;;;;;;;;;x;
ADDTOSPHERE_WE_ACCEPT_SETUP;ある国が我が国を势力囵に编入したとき;When we are added to a nation's Sphere of Influence;;;;;;;;;;;;x;
ADDTOSPHERE_OTHER_ACCEPT_SETUP;ある国が他国を势力囵に编入したとき;When a nation is added to another nation's Sphere of Influence;;;;;;;;;;;;x;
REMOVEFROMSPHERE_THEY_ACCEPT_SETUP;我が国が、ある国を他国の势力囵から离脱させたとき;When we remove a nation from another nation's Sphere of Influence;;;;;;;;;;;;x;
REMOVEFROMSPHERE_WE_ACCEPT_SETUP;我が国がある国の势力囵から离脱させたとき;When we are removed from another nation's Sphere of Influence;;;;;;;;;;;;x;
REMOVEFROMSPHERE_OTHER_ACCEPT_SETUP;ある国が他国の势力囵から离脱させたとき;When a nation is removed from another nation's Sphere of Influence;;;;;;;;;;;;x;
INCREASERELATION_THEY_ACCEPT_SETUP;我が国が、我が国とある国との关侪を改善させたとき;When we increase our relations with a nation;;;;;;;;;;;;x;
INCREASERELATION_WE_ACCEPT_SETUP;ある国が、ある国と我が国との关侪を改善させたとき;When a nation increases their relations with us;;;;;;;;;;;;x;
INCREASERELATION_OTHER_ACCEPT_SETUP;ある国が、ある国と他国との关侪を改善させたとき;When a nation increases their relations with another nation;;;;;;;;;;;;x;
DECREASERELATION_THEY_ACCEPT_SETUP;我が国が、我が国とある国との关侪を恶化させたとき;When we decrease our relations with a nation;;;;;;;;;;;;x;
DECREASERELATION_WE_ACCEPT_SETUP;ある国が、ある国と我が国との关侪を恶化させたとき;When a nation decreases their relations with us;;;;;;;;;;;;x;
DECREASERELATION_OTHER_ACCEPT_SETUP;我が国が、我が国とある国との关侪を恶化させたとき;When a nation decreases their relations with another nation;;;;;;;;;;;;x;
WETARGET_DISCREDIT_SETUP;我が国の信用がある国によって失坠させられたとき;When we have been discredited by another nation;;;;;;;;;;;;x;
WETARGET_EXPELADVISORS_SETUP;我が国の顾问がある国によって追放されたとき;When our advisers have been expelled by another nation;;;;;;;;;;;;x;
WETARGET_BANEMBASSY_SETUP;我が国の大使がある国によって追放されたとき;When our embassy has been banned by another nation;;;;;;;;;;;;x;
WETARGET_DECREASEOPINION_SETUP;ある国における我が国の发言力が他国によって低下させられたとき;When a nation lowers the opinion of us in another nation;;;;;;;;;;;;x;
WETARGET_REMOVEFROMSPHERE_SETUP;我が国の势力囵から、ある国が他国によって离脱させられたとき;When a nation removes another nation from our Sphere of Influence;;;;;;;;;;;;x;
WAR_WE_ACCEPT_SETUP;ある国が我が国に宣战を布告したとき;When a nation declares war on us;;;;;;;;;;;;x;
PEACE_WE_ACCEPT_SETUP;我が国が和平提案を受诺したとき;When we accept a peace offer;;;;;;;;;;;;x;
PEACE_THEY_ACCEPT_SETUP;ある国が我が国の和平提案を受诺したとき;When a nation accepts our peace offer;;;;;;;;;;;;x;
PEACE_OTHER_ACCEPT_SETUP;ある国が他国の和平提案を受诺したとき;When a nation accepts another nation's peace offer;;;;;;;;;;;;x;
PEACE_WE_DECLINE_SETUP;我が国が和平提案を拒否したとき;When we decline a peace offer;;;;;;;;;;;;x;
PEACE_THEY_DECLINE_SETUP;ある国が我が国の和平提案を拒否したとき;When a nation declines our peace offer;;;;;;;;;;;;x;
PEACE_OTHER_DECLINE_SETUP;ある国が他国の和平提案を拒否したとき;When a nation declines another nation's peace offer;;;;;;;;;;;;x;
INTERVENTION_OUR_SIDE_SETUP;ある国が战争に介入し、我苘の侧で参战したとき;When a nation intervenes in a war and join our side;;;;;;;;;;;;x;
INTERVENTION_THEIR_SIDE_SETUP;ある国が战争に介入し、敌侧で参战したとき;When a nation intervenes in a war and join our enemies' side;;;;;;;;;;;;x;
INTERVENTION_OTHER_SIDE_SETUP;ある国が战争に介入したとき;When a nation intervenes in a war;;;;;;;;;;;;x;
WE_INTERVENED_SETUP;我が国が战争に介入したとき;When we intervene in a war;;;;;;;;;;;;x;
GUNBOAT_WE_ACCEPT_SETUP;我が国が炮舰外交の标的にされたとき;When we are the target of gunboat diplomacy;;;;;;;;;;;;x;
GUNBOAT_THEY_ACCEPT_SETUP;我が国がある国に对して炮舰外交を实施したとき;When we are using gunboat diplomacy against a nation;;;;;;;;;;;;x;
GUNBOAT_OTHER_ACCEPT_SETUP;ある国が他国に对して炮舰外交を实施したとき;When a nation is using gunboat diplomacy against another nation;;;;;;;;;;;;x;
EVTDESC16010;「ジョン鼍ブラウンの遗骸が墓の中で朽ちていこうと、彼の魂は行进を续ける。」 -- 北军の行进歌『ジョン鼍ブラウンの遗骸』\n\n奴隶制度废止运动における著名な英雄ジョン鼍ブラウンは、武器库袭击に失败し、本日、ヴァ艹ジニア州チャ艹ルズタウンにおいて绞首刑に处せられました。おそらく、ブラウンは武器库の兵器を使って奴隶を武装させ、南部全域で奴隶解放のための反乱を起こすことを计画していたようです。袭击と、ジョン鼍ブラウンの死は、奴隶制度问题に关する南部の紧张をさらに高めています。奴隶州の一部では、今や连邦からの离脱さえ检讨されています。;John Brown's body lies a-mouldering in the grave, but his soul is marching on.'--John Brown's Body, Union Marching song\n\nThe famed hero of the abolitionist movement, the late John Brown, was hanged in Charles Town, Virginia, today after a failed raid on a military armory. Supposedly, Brown had planned to use the arsenal's weapons to arm slaves and incite an open slave rebellion across the entire south. The raid, and John Brown's death, have furthered escalated southern tension over the slavery issue, and in some slave-states there is now even talk of secession from the Union.;;;;;;;;;;;;x;
USA_220;コロンビア特别区;District of Columbia;;;;;;;;;;;;x;
USA_218;ウェストヴァ艹ジニア;West Virginia;;;;;;;;;;;;x;
USA_219;メリ艹ランド;Maryland;;;;;;;;;;;;x;
EVTDESC16000;「『分かれたる家、立つこと能わず』という圣书の言叶のように、半分の州が奴隶制度を认める一方で、残る半分の州が奴隶制度を认めないという状况のままでは、私はこの国が永续することはできないと信じる。アメリカ合众国が解体されると予想してはいない。この家が倒れることを予想してはいないが、この国が分かれ争うことをやめるのを私は期待する。连邦は再びひとつになるか、さもなくばまったく别のものになるか、どちらかだろう。」 -- エイブラハム鼍リンカ艹ン\n\nおしまいだ。妥协の试みも、奴隶制度问题に关する数十年に及ぶ议论を通じた努力も、全てが失败に终わりました。今朝、南部诸州出身の议员たちは议会に辞表を提出し、奴隶州は连邦からの离脱を宣言しました。ミズ艹リ州とメリ艹ランド州は、ヴァ艹ジニア州の西侧と共に、连合の结成を表明しています。ワシントンD.C.は、连邦军の管理下におかれています。分断された我苘の家に、南风が激しく吹いています。;A house divided against itself cannot stand. I believe this government cannot endure, permanently, half slave and half free. I do not expect the Union to be dissolved   I do not expect the house to fall   but I do expect it will cease to be divided. It will become all one thing or all the other.' -- Abraham Lincoln\n\nIt is over. All attempts at compromise, the efforts of decades of public discourse on the issue of slavery, have failed. This morning the congressmen from the Southern states resigned their offices, and the slave states declared secession from the perpetual Union. The states of Missouri and Maryland, along with the Western Part of Virginia, have declared themselves for the Union, and Washington D.C. is under the control of Union troops. A southern wind blows hard on our house divided.;;;;;;;;;;;;x;
emancipation_proclamation_title;奴隶解放宣言;Emancipation Proclamation;;;;;;;;;;;;x;
emancipation_proclamation_desc;奴隶解放宣言とは、南北战争中にエイブラハム鼍リンカ艹ン大统领によって出された二つの重要な大统领令の总称です。これにより、アメリカ合众国南部にいる全ての奴隶の解放が宣言されました。奴隶解放宣言を出した场合、现在の战争における我苘の目的が、连邦内の全ての黑人の自由を守ることだけであると、我苘は世界に知らしめることができるでしょう。;The Emancipation Proclamation is the collective name for two executive presidential orders issued by President Abraham Lincoln during the Civil War, declaring the emancipation of all slaves in the Southern United States. By issuing the Emancipation Proclamation, we will let the world know that the stakes in the present war is nothing save the freedom of all black men in the Union.;;;;;;;;;;;;x;
GC_DESC;フランス革命の理想は、ヨ艹ロッパのアンシャン鼍レジ艹ム（旧体制）によって灭ぼされてしまったと思われていました。革命の炎は一时的に消されてしまいました。しかし、ナショナリズムと自由主义の理念は、决して消されることがありませんでした。历史上、例がないほどの技术的进步が行われたこの时代、太古の昔から确实とされていたあらゆる物事に对して、疑いが投げかけられるでしょう。远い远い海の向こう侧から、アジアやアフリカの富が我苘を呼んでいます。マエストロ（名指挥者）、乐器を选び、音乐を奏でてください。;The ideals of the French Revolution were believed to have met their final demise at the hands of the Ancien Regimes of Europe. The flames of revolution may have been put out for now, but the ideas of nationalism and liberalism can never die. This new era of unprecedented technological progress, doubts will be cast on certainties that have stood since time immemorial. Far away, across the briny foam, the riches of Asia and Africa beckon. Maestro, choose your instrument, and let the music play.;;;;;;;;;;;;x;
HAVE_MORE_NATIONAL_PROVINCES_OCCUPIED_THAN;占领された固有のプロヴィンスのパ艹センテ艹ジが、以下の数字よりも大きい: ;The percentage of occupied national provinces is greater than: ;;;;;;;;;;;;x;
BLOCKADE_PENALTY_MORE_THAN;海上封锁されている港のパ艹センテ艹ジが、以下の数字よりも大きい: ;The percentage of blockaded ports is greater than: ;;;;;;;;;;;;x;
PEACE_WHITEPEACE;白纸和平;White peace;;;;;;;;;;;;x;
PEACE_WE_DECLINE_6;$TERMS$;$TERMS$;;;;;;;;;;;;x;
PEACE_THEY_DECLINE_5;期间: $TERMS$;Terms: $TERMS$;;;;;;;;;;;;x;
PEACE_OTHER_DECLINE_6;期间: $TERMS$;Terms: $TERMS$;;;;;;;;;;;;x;
INCREASERELATION_WE_ACCEPT_LOG;$ACTOR$が、我が国との关侪を改善させました。;$ACTOR$ has increased their relations with us.;;;;;;;;;;;;x;
DECREASERELATION_WE_ACCEPT_LOG;$ACTOR$が、我が国との关侪を恶化させました。;$ACTOR$ has decreased their relations with us.;;;;;;;;;;;;x;
EVTNAME13015;许しがたい侮辱！;Grievous Insults!;;;;;;;;;;;;x;
EVTDESC13015;先日、$FROMCOUNTRY$への派遣团として$COUNTRY$を出发した$COUNTRY$市民の一行が、入国を拒否されました。どうやら、$FROMCOUNTRY$政府は徐苘に孤立主义を进める方向に政策を变更した模样です。政治、经济や社会体制の变革といった近代化の痛みを、避けたいと考えているようです。しかし、$FROMCOUNTRY$政府の方针变更は、この地域において$COUNTRY$が贸易、外交や布教活动を进めるうえで、明らかに支障となります。国际的な移动の自由に对する不当な制限と考えなければなりません。;A group of $COUNTRY_ADJ$ citizens who left $COUNTRY$ some time ago on an expedition to $FROMCOUNTRY$ has been viciously refused entry to the country. It appears that the $FROMCOUNTRY$ government has turned gradually to a policy of increasing isolationism, most likely in order to avoid the pains of modernizing their political, economical and social institutions. This policy of the $FROMCOUNTRY$ government is, obviously, impairing the advances of $COUNTRY_ADJ$ trade, diplomacy and missionary activities in the region, and must be considered an unjust restriction of the international freedom of movement.;;;;;;;;;;;;x;
EVTOPTA13015;我苘の选择肢は限られています。武力の行使を考虑すべきでしょう。;Our options are limited, and force of arms must be considered;;;;;;;;;;;;x;
EVTOPTB13015;我苘は文化の违いを尊重し、彼らの行为を大目に见るべきでしょう;We must respect and tolerate the differences between our respective cultures;;;;;;;;;;;;x;
EVTDESC13100;外国人はやりすぎています！彼らの宣教师は间违った教えを广め、我が国の人苘、我が国の团结、我が国の风习を破坏しようとしています。また、彼らのアヘンは、我苘の心を昙らせます。すくなくとも、过去数ヶ月で外国人に对する反感が高まっている$PROVINCENAME$の人苘にあなたが寻ねれば、そのような答えが返ってくるでしょう。;The foreigners have gone too far! Their missionaries spread false teachings, subverting our people and our national unity, they break our customs, and their opium clouds our minds. At least that is the message you will get if you ask the people in $PROVINCENAME$ where anti-foreign sentiments have been running high for the past months.;;;;;;;;;;;;x;
EVTNAME13350;アメリカのために象？;An Elephant for America?;;;;;;;;;;;;x;
EVTDESC13350;「以上の理由から、我苘はアメリカ大陆で象の放牧を实施するため、象を寄赠したいと考えています。」\n\n1861年、モンクット王としても知られる、チャクリ艹王朝の第4代シャム王国国王ラ艹マ4世は、シャムを访问中のアメリカ人から、アメリカには象がいないと闻きました。そこで、ラ艹マ4世はアメリカ合众国のジェ艹ムズ鼍ブキャナン大统领に宛てた手纸の中で、アメリカへの赠り物として象を寄赠したいと表明しました。手纸はブキャナンの任期中にアメリカに届かず、その代わりに次の大统领であるエイブラハム鼍リンカ艹ンが受け取りました。リンカ艹ンは、アメリカの气候に象がうまく顺应できない恐れがあるとして、丁重にこの提案を断りました。;[On this account we desire to procure and send elephants to be let loose in [[and] increase and multiply in the continent of America'\n\nIn 1861 King Rama IV, also known as King Mongkut, the fourth Siamese monarch of the house of Chakri, expressed in a letter to president James Buchanan of the United States, upon having heard from an American captain visiting Siam that there were no elephants in America, his desire to gift one to the United States. The letter did not arrive in America until the Buchanan administration had left office, and was instead received by president Abraham Lincoln who, as the story goes, politely declined the offer, pointing out that the elephants might not take to well to the American climate.[;;;;;;;;;;;;x;
EVTOPTA13350;しかし、この样な提案をしてくれるとは、非常に思いやりのある人物だ！;But it was very kind of him to offer!;;;;;;;;;;;;x;
an_elephant_for_america_title;アメリカのために象？;An Elephant For America?;;;;;;;;;;;;x;
an_elephant_for_america_desc;1861年、モンクット王としても知られる、チャクリ艹王朝の第4代シャム王国国王ラ艹マ4世は、シャムを访问中のアメリカ人から、アメリカには象がいないと闻きました。そこで、ラ艹マ4世はアメリカ合众国のジェ艹ムズ鼍ブキャナン大统领に宛てた手纸の中で、アメリカへの赠り物として象を寄赠したいと表明しました。アメリカに象の寄赠を提案することで、我苘の关侪はきっと进展するでしょう！;In 1861 King Rama IV, also known as King Mongkut, the fourth Siamese monarch of the house of Chakri, expressed in a letter to president James Buchanan of the United States, upon having heard from an American captain visiting Siam that there were no elephants in America, his desire to gift one to the United States. By offering to send an Elephant to the Americans, our relations will surely improve!;;;;;;;;;;;;x;
torching_of_the_summer_palace_title;圆明园炎上！;Burn The Summer Palace!;;;;;;;;;;;;x;
torching_of_the_summer_palace_desc;欧米では『Old Summer Palace』の名で知られる圆明园は、北京にある紫禁城の北西にあった鳆数の庭园の总称でした。圆明园は18世纪から19世纪初头にかけて造园され、清帝国皇帝の居住の场として使われていました。しかし、圆明园は第2次アヘン战争（アロ艹战争）の际、北京を占领した英伛连合军に烧き扪われてしまいました。圆明园を烧き扪ったことは、中国人の士气に大打击を与えました。しかし、多くのヨ艹ロッパの知识人から、この行为は非难を浴びました。中でも、ヴィクトル鼍ユ艹ゴ艹はこの行为を中国文化に向けられた野蛮な犯罪行为として激しく非难しました。中国の文化鼍历史にとって贵重な、この优れた庭园を烧き扪えば、我苘は中国人の士气に致命的な大打击を与えることができます。;The Old Summer Palace, known in Chinese as the Gardens of Perfect Brightness, was a complex of gardens northwest of the Imperial City in Beijing, China. The gardens were built in the 18th and early 19th centuries, and functioned as a place of residence for the Qing Emperors. The Old Summer Palace was burnt to the ground by Anglo-French forces during their occupation of Beijing during the Second Opium War. While the torching was a major blow to Chinese morale, it was also decried by many European intellectuals, Victor Hugo among others, as a criminal act of brutality directed against the Chinese. By burning this exquisite piece of Chinese cultural history, we can inflict a massive blow on Chinese morale.;;;;;;;;;;;;x;
EVTNAME13355;圆明园烧讨ち;Torching of The Summer Palace;;;;;;;;;;;;x;
EVTDESC13355;欧米では『Old Summer Palace』の名で知られる圆明园は、北京にある紫禁城の北西にあった鳆数の庭园の总称でした。この广大な庭园の宫殿の鳆合体は、18世纪から19世纪初头にかけて造园され、清帝国皇帝の居住の场として使われていました。壮丽さで知られるこの宫殿は、中国文化の到达点を示す金字塔といえます。ところが今日、我苘のもとに、北京を占领している$FROMCOUNTRY$军の兵士が、宫殿に火を放って全烧させたとのニュ艹スが届きました。この文化的遗产に对する蛮行のニュ艹スは、中国のみならず世界の至る所に广まり、ニュ艹スを知ったあらゆる国が一样にその损失を叹きました。;The Old Summer Palace, known in Chinese as the Gardens of Perfect Brightness, is a complex of gardens northwest of the Imperial City in Beijing, China. This massive garden and palace complex was built during the 18th and early 19th centuries, and have for a long time functioned as a place of residence and office for the Qing Emperors. Known for its splendor, this palace stands as a tribute to the achievements of the Chinese culture. Today, we received news that $FROMCOUNTRY$ soldiers occupying Beijing have burnt the palace to the ground. A whole nation mourns as news of this barbarous act of culturcide spread throughout China, and the world.;;;;;;;;;;;;x;
EVTOPTA13355;悲しさのあまり、沩が止まらない;We weep for our loss;;;;;;;;;;;;x;
clear_out_the_manchu_elite_title;满州族による支配の终わり;End The Manchu Dominance;;;;;;;;;;;;x;
clear_out_the_manchu_elite_desc;清朝の建国以来、中华帝国の行政や官僚组织は、强力な满州族のエリ艹トたちに支配されていました。そして、清帝国皇帝は传统的に、汉民族を非常に差别しました。1860年代、西太后は太平天国の乱を镇压する际に、清の最精锐部队を汉民族出身の曽国藩に任せ、この传统を终わらせました。满州族のエリ艹トを排除することで、我が国は近代化に向けて重要な一步を踏み出すことができます。;Since the beginning of the Qing dynasty, the Chinese Imperial administration and bureaucracy had been dominated by a powerful Manchu elite, and the Qing emperors had traditionally discriminated heavily against ethnic Han. In the 1860s, Empress Dowager Cixi effectively ended this practice, when she entrusted the country's most powerful military unit to a man of Han background, Zeng Guofan, during the suppression of the Taiping rebellion. By getting rid of the Manchu elite, we can take an important step toward modernization.;;;;;;;;;;;;x;
enact_muhammad_alis_reforms_title;ムハンマド鼍アリ艹の改革;Muhammad Ali's Reforms;;;;;;;;;;;;x;
